"","AirportID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","TzDatabaseTz","Type","Source"
"4837",6071,"Escuela Mariscal Sucre Airport","Maracay","Venezuela","MYC","SVBS",10.2499780654907,-67.6494216918945,1338,"-4","U","America/Caracas","airport","OurAirports"
"4838",6072,"Juan Pablo Pérez Alfonso Airport","El Vigía","Venezuela","VIG","SVVG",8.624139,-71.672668,250,"-4","U","America/Caracas","airport","OurAirports"
"4839",6073,"Ji-Paraná Airport","Ji-Paraná","Brazil","JPR","SWJI",-10.8708000183,-61.8465003967,598,"-4","S","America/Boa_Vista","airport","OurAirports"
"4840",6074,"Codrington Airport","Codrington","Antigua and Barbuda","BBQ","TAPH",17.635799,-61.828602,15,"-4","U","America/Antigua","airport","OurAirports"
"4841",6075,"La Désirade Airport","Grande Anse","Guadeloupe","DSD","TFFA",16.296902,-61.0844,10,"-4","U","America/Guadeloupe","airport","OurAirports"
"4842",6076,"Baillif Airport","Basse Terre","Guadeloupe","BBR","TFFB",16.0132999420166,-61.7421989440918,59,"-4","U","America/Guadeloupe","airport","OurAirports"
"4843",6077,"St-François Airport","St-François","Guadeloupe","SFC","TFFC",16.2577991485596,-61.2625007629395,10,"-4","U","America/Guadeloupe","airport","OurAirports"
"4844",6078,"Les Bases Airport","Grand Bourg","Guadeloupe","GBJ","TFFM",15.8687000274658,-61.2700004577637,16,"-4","U","America/Guadeloupe","airport","OurAirports"
"4845",6079,"Vance W. Amory International Airport","Charlestown","Saint Kitts and Nevis","NEV","TKPN",17.2056999206543,-62.589900970459,14,"-4","U","America/St_Kitts","airport","OurAirports"
"4846",6080,"Virgin Gorda Airport","Spanish Town","British Virgin Islands","VIJ","TUPW",18.4463996887207,-64.4274978637695,9,"-4","U","America/Tortola","airport","OurAirports"
"4847",6081,"J F Mitchell Airport","Bequia","Saint Vincent and the Grenadines","BQU","TVSB",12.9884004593,-61.2620010376,15,"-4","U","America/St_Vincent","airport","OurAirports"
"4848",6082,"Union Island International Airport","Union Island","Saint Vincent and the Grenadines","UNI","TVSU",12.6001348495483,-61.4119453430176,16,"-4","U","America/St_Vincent","airport","OurAirports"
"4849",6083,"Kokshetau Airport","Kokshetau","Kazakhstan","KOV","UACK",53.329102,69.594597,900,"6","U","Asia/Qyzylorda","airport","OurAirports"
"4850",6084,"Petropavlosk South Airport","Petropavlosk","Kazakhstan","PPK","UACP",54.7747001647949,69.1838989257812,453,"6","U","Asia/Qyzylorda","airport","OurAirports"
"4851",6085,"Zhezkazgan Airport","Zhezkazgan","Kazakhstan","DZN","UAKD",47.708302,67.733299,1250,"6","U","Asia/Qyzylorda","airport","OurAirports"
"4852",6086,"Ust-Kamennogorsk Airport","Ust Kamenogorsk","Kazakhstan","UKK","UASK",50.0365982055664,82.4942016601562,939,"6","U","Asia/Qyzylorda","airport","OurAirports"
"4853",6088,"Kostanay West Airport","Kostanay","Kazakhstan","KSN","UAUU",53.206901550293,63.5503005981445,595,"6","U","Asia/Qyzylorda","airport","OurAirports"
"4854",6089,"Ganja Airport","Ganja","Azerbaijan","KVD","UBBG",40.7377014160156,46.3176002502441,1083,"4","E","Asia/Baku","airport","OurAirports"
"4855",6090,"Nakhchivan Airport","Nakhchivan","Azerbaijan","NAJ","UBBN",39.1888008117676,45.4584007263184,2863,"4","E","Asia/Baku","airport","OurAirports"
"4856",6091,"Chulman Airport","Neryungri","Russia","NER","UELL",56.913898468018,124.91400146484,2812,"9","N","Asia/Yakutsk","airport","OurAirports"
"4857",6092,"Polyarny Airport","Yakutia","Russia","PYJ","UERP",66.4003982544,112.029998779,1660,"9","N","Asia/Yakutsk","airport","OurAirports"
"4858",6093,"Chokurdakh Airport","Chokurdah","Russia","CKH","UESO",70.6231002807617,147.901992797852,151,"11","N","Asia/Srednekolymsk","airport","OurAirports"
"4859",6094,"Cherskiy Airport","Cherskiy","Russia","CYX","UESS",68.7406005859375,161.337997436523,20,"11","N","Asia/Srednekolymsk","airport","OurAirports"
"4860",6095,"Tiksi Airport","Tiksi","Russia","IKS","UEST",71.697700500488,128.90299987793,26,"9","N","Asia/Yakutsk","airport","OurAirports"
"4861",6096,"Moyo Airport","Moyo","Uganda","OYG","\N",3.633,31.75,0,"3","U","Africa/Kampala","airport","User"
"4862",6097,"Komsomolsk-on-Amur Airport","Komsomolsk-on-Amur","Russia","KXK","UHKK",50.4090003967285,136.934005737305,92,"10","N","Asia/Vladivostok","airport","OurAirports"
"4863",6098,"Ugolny Airport","Anadyr","Russia","DYR","UHMA",64.734902,177.740997,194,"12","N","Asia/Anadyr","airport","OurAirports"
"4864",6099,"Okhotsk Airport","Okhotsk","Russia","OHO","UHOO",59.4100646972656,143.056503295898,0,"10","N","Asia/Vladivostok","airport","OurAirports"
"4865",6100,"Ujae Atoll Airport","Ujae Atoll","Marshall Islands","UJE","UJAP",8.92805957794,165.761993408,29,"12","U","Pacific/Majuro","airport","OurAirports"
"4866",6101,"Mariupol International Airport","Mariupol International","Ukraine","MPW","UKCM",47.076099395752,37.4496002197266,251,"2","E","Europe/Kiev","airport","OurAirports"
"4867",6102,"Luhansk International Airport","Lugansk","Ukraine","VSG","UKCW",48.4174003601,39.3740997314,636,"2","E","Europe/Kiev","airport","OurAirports"
"4868",6103,"Zaporizhzhia International Airport","Zaporozhye","Ukraine","OZH","UKDE",47.867000579834,35.3157005310059,373,"2","E","Europe/Kiev","airport","OurAirports"
"4869",6104,"Kryvyi Rih International Airport","Krivoy Rog","Ukraine","KWG","UKDR",48.0433006286621,33.2099990844727,408,"2","E","Europe/Kiev","airport","OurAirports"
"4870",6105,"Kharkiv International Airport","Kharkov","Ukraine","HRK","UKHH",49.9248008728027,36.2900009155273,508,"2","E","Europe/Kiev","airport","OurAirports"
"4871",6106,"Ivano-Frankivsk International Airport","Ivano-Frankivsk","Ukraine","IFO","UKLI",48.8842010498047,24.6861000061035,919,"2","E","Europe/Kiev","airport","OurAirports"
"4872",6107,"Chernivtsi International Airport","Chernovtsk","Ukraine","CWC","UKLN",48.2593002319336,25.9808006286621,826,"2","E","Europe/Kiev","airport","OurAirports"
"4873",6108,"Rivne International Airport","Rivne","Ukraine","RWN","UKLR",50.6071014404297,26.1415996551514,755,"2","E","Europe/Kiev","airport","OurAirports"
"4874",6109,"Uzhhorod International Airport","Uzhgorod","Ukraine","UDJ","UKLU",48.6343002319336,22.2633991241455,383,"2","E","Europe/Kiev","airport","OurAirports"
"4875",6110,"Solovki Airport","Solovetsky Islands","Russia","CSH","ULAS",65.0299987793,35.7333335876,60,"3","N","Europe/Moscow","airport","OurAirports"
"4876",6111,"Cherepovets Airport","Cherepovets","Russia","CEE","ULBC",59.273601532,38.0158004761,377,"3","N","Europe/Moscow","airport","OurAirports"
"4877",6112,"Amderma Airport","Amderma","Russia","AMV","ULDD",69.763298034668,61.5564002990723,13,"3","N","Europe/Moscow","airport","OurAirports"
"4878",6113,"Kotlas Airport","Kotlas","Russia","KSZ","ULKK",61.2358016967773,46.6974983215332,184,"3","N","Europe/Moscow","airport","OurAirports"
"4879",6114,"Petrozavodsk Airport","Petrozavodsk","Russia","PES","ULPB",61.8852005004883,34.1547012329102,151,"3","N","Europe/Moscow","airport","OurAirports"
"4880",6115,"Hrodna Airport","Hrodna","Belarus","GNA","UMMG",53.6020011901855,24.0538005828857,443,"3","E","Europe/Minsk","airport","OurAirports"
"4881",6116,"Mogilev Airport","Mogilev","Belarus","MVQ","UMOO",53.9548988342285,30.095100402832,637,"3","E","Europe/Minsk","airport","OurAirports"
"4882",6117,"Yeniseysk Airport","Yeniseysk","Russia","EIE","UNII",58.4742012023926,92.1125030517578,253,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
"4883",6118,"Kyzyl Airport","Kyzyl","Russia","KYZ","UNKY",51.6693992614746,94.4005966186523,2123,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
"4884",6119,"Spichenkovo Airport","Novokuznetsk","Russia","NOZ","UNWW",53.811401,86.877197,1024,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
"4885",6120,"Khatanga Airport","Khatanga","Russia","HTG","UOHH",71.9781036376953,102.490997314453,95,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
"4886",6121,"Igarka Airport","Igarka","Russia","IAA","UOII",67.4372024536133,86.6219024658203,82,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
"4887",6122,"Khankala Air Base","Grozny","Russia","\N","URMG",43.2980995178223,45.7840995788574,548,"3","N","Europe/Moscow","airport","OurAirports"
"4888",6123,"Nalchik Airport","Nalchik","Russia","NAL","URMN",43.5129013061523,43.6366004943848,1461,"3","N","Europe/Moscow","airport","OurAirports"
"4889",6124,"Beslan Airport","Beslan","Russia","OGZ","URMO",43.2051010132,44.6066017151,1673,"3","N","Europe/Moscow","airport","OurAirports"
"4890",6125,"Elista Airport","Elista","Russia","ESL","URWI",46.3739013671875,44.3308982849121,501,"3","N","Europe/Moscow","airport","OurAirports"
"4891",6126,"Aleknagik / New Airport","Aleknagik","United States","WKK","5A8",59.2826004028,-158.617996216,66,"-9","A","America/Anchorage","airport","OurAirports"
"4892",6127,"Brookings Regional Airport","Brookings","United States","BKX","BKX",44.3048,-96.8169,1648,"-6","A","America/Chicago","airport","User"
"4893",6128,"Mercer County Airport","Bluefield","United States","BLF","KBLF",37.2957992553711,-81.2077026367188,2857,"-5","A","America/New_York","airport","OurAirports"
"4894",6129,"Kearney Municipal Airport","Kearney","United States","EAR","EAR",40.727,-99.0068,2131,"-6","A","America/Chicago","airport","User"
"4895",6130,"Mid Delta Regional Airport","Greenville","United States","GLH","KGLH",33.4828987121582,-90.9856033325195,131,"-6","A","America/Chicago","airport","OurAirports"
"4896",6131,"Laughlin-Bullhead Intl","Bullhead","United States","IFP","IFP",35.1574,-114.56,695,"-7","A","America/Phoenix","unknown","User"
"4897",6132,"Kingman Airport","Kingman","United States","IGM","IGM",35.2595,-113.938,3449,"-7","A","America/Phoenix","airport","User"
"4898",6133,"Tri Cities Airport","Pasco","United States","PSC","KPSC",46.2647018432617,-119.119003295898,410,"-8","A","America/Los_Angeles","airport","OurAirports"
"4899",6134,"Akutan Seaplane Base","Akutan","United States","KQA","KQA",54.1337704415,-165.778895617,0,"-9","A","America/Anchorage","airport","OurAirports"
"4900",6135,"Grant County Airport","Silver City","United States","SVC","SVC",32.6365,-108.156,5446,"-7","A","America/Denver","airport","User"
"4901",6136,"Lopez Island Airport","Lopez","United States","LPS","S31",48.4838981628418,-122.938003540039,209,"-8","A","America/Los_Angeles","airport","OurAirports"
"4902",6137,"Salekhard Airport","Salekhard","Russia","SLY","USDD",66.5907974243164,66.6110000610352,218,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4903",6138,"Khanty Mansiysk Airport","Khanty-Mansiysk","Russia","HMA","USHH",61.0284996032715,69.0860977172852,76,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4904",6139,"Nyagan Airport","Nyagan","Russia","NYA","USHN",62.110001,65.614998,361,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4905",6140,"Sovetskiy Airport","Sovetskiy","Russia","OVS","USHS",61.3266220092773,63.6019134521484,351,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4906",6141,"Izhevsk Airport","Izhevsk","Russia","IJK","USII",56.8280982971191,53.4575004577637,531,"4","N","Europe/Samara","airport","OurAirports"
"4907",6142,"Pobedilovo Airport","Kirov","Russia","KVX","USKK",58.503299713135,49.348300933838,479,"3","N","Europe/Moscow","airport","OurAirports"
"4908",6143,"Nadym Airport","Nadym","Russia","NYM","USMM",65.4809036254883,72.6988983154297,49,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4909",6144,"Raduzhny Airport","Raduzhnyi","Russia","RAT","USNR",62.1585998535,77.3289031982,250,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4910",6145,"Nefteyugansk Airport","Nefteyugansk","Russia","NFG","USRN",61.1082992553711,72.6500015258789,115,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4911",6146,"Kurgan Airport","Kurgan","Russia","KRO","USUU",55.4752998352051,65.4156036376953,240,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4912",6147,"Khudzhand Airport","Khudzhand","Tajikistan","LBD","UTDL",40.2154006958008,69.6947021484375,1450,"5","U","Asia/Dushanbe","airport","OurAirports"
"4913",6148,"Andizhan Airport","Andizhan","Uzbekistan","AZN","UTKA",40.7276992798,72.2939987183,1515,"5","U","Asia/Samarkand","airport","OurAirports"
"4914",6149,"Fergana International Airport","Fergana","Uzbekistan","FEG","UTKF",40.3587989807,71.7450027466,1980,"5","U","Asia/Samarkand","airport","OurAirports"
"4915",6150,"Namangan Airport","Namangan","Uzbekistan","NMA","UTKN",40.9846000671,71.5567016602,1555,"5","U","Asia/Samarkand","airport","OurAirports"
"4916",6151,"Nukus Airport","Nukus","Uzbekistan","NCU","UTNN",42.4883995056152,59.6232986450195,246,"5","U","Asia/Samarkand","airport","OurAirports"
"4917",6152,"Urgench Airport","Urgench","Uzbekistan","UGC","UTNU",41.584300994873,60.6417007446289,320,"5","U","Asia/Samarkand","airport","OurAirports"
"4918",6153,"Karshi Khanabad Airport","Khanabad","Uzbekistan","KSQ","UTSL",38.8335990906,65.9215011597,1365,"5","U","Asia/Samarkand","airport","OurAirports"
"4919",6154,"Termez Airport","Termez","Uzbekistan","TMJ","UTST",37.2867012023926,67.3099975585938,1027,"5","U","Asia/Samarkand","airport","OurAirports"
"4920",6155,"Staroselye Airport","Rybinsk","Russia","RYB","UUBK",58.1041984558105,38.9294013977051,423,"3","N","Europe/Moscow","airport","OurAirports"
"4921",6156,"Belgorod International Airport","Belgorod","Russia","EGO","UUOB",50.643798828125,36.5900993347168,735,"3","N","Europe/Moscow","airport","OurAirports"
"4922",6157,"Kursk East Airport","Kursk","Russia","URS","UUOK",51.7505989074707,36.2956008911133,686,"3","N","Europe/Moscow","airport","OurAirports"
"4923",6158,"Lipetsk Airport","Lipetsk","Russia","LPK","UUOL",52.7028007507324,39.5377998352051,584,"3","N","Europe/Moscow","airport","OurAirports"
"4924",6159,"Vorkuta Airport","Vorkuta","Russia","VKT","UUYW",67.4886016845703,63.9930992126465,604,"3","N","Europe/Moscow","airport","OurAirports"
"4925",6160,"Bugulma Airport","Bugulma","Russia","UUA","UWKB",54.6399993896484,52.801700592041,991,"3","N","Europe/Moscow","airport","OurAirports"
"4926",6161,"Yoshkar-Ola Airport","Yoshkar-Ola","Russia","JOK","UWKJ",56.7005996704102,47.9047012329102,348,"3","N","Europe/Moscow","airport","OurAirports"
"4927",6162,"Cheboksary Airport","Cheboksary","Russia","CSY","UWKS",56.0903015136719,47.3473014831543,558,"3","N","Europe/Moscow","airport","OurAirports"
"4928",6163,"Ulyanovsk East Airport","Ulyanovsk","Russia","ULY","UWLW",54.4010009765625,48.8027000427246,252,"4","N","Europe/Samara","airport","OurAirports"
"4929",6164,"Orsk Airport","Orsk","Russia","OSW","UWOR",51.0724983215332,58.5956001281738,909,"5","N","Asia/Yekaterinburg","airport","OurAirports"
"4930",6165,"Penza Airport","Penza","Russia","PEZ","UWPP",53.1105995178223,45.0210990905762,614,"3","N","Europe/Moscow","airport","OurAirports"
"4931",6166,"Saransk Airport","Saransk","Russia","SKX","UWPS",54.125129699707,45.2122573852539,676,"3","N","Europe/Moscow","airport","OurAirports"
"4932",6167,"Balakovo Airport","Balakovo","Russia","BWO","UWSB",51.8582992554,47.7456016541,95,"3","N","Europe/Moscow","airport","OurAirports"
"4933",6168,"Hubli Airport","Hubli","India","HBX","VAHB",15.361700058,75.0848999023,2171,"5.5","N","Asia/Calcutta","airport","OurAirports"
"4934",6169,"Koggala Airport","Koggala","Sri Lanka","KCT","VCCK",5.99368000030518,80.3202972412109,10,"5.5","U","Asia/Colombo","airport","OurAirports"
"4935",6170,"Weerawila Airport","Wirawila","Sri Lanka","WRZ","VCCW",6.25448989868,81.2351989746,50,"5.5","U","Asia/Colombo","airport","OurAirports"
"4936",6171,"Battambang Airport","Battambang","Cambodia","BBM","VDBG",13.0956001281738,103.223999023438,59,"7","U","Asia/Phnom_Penh","airport","OurAirports"
"4937",6172,"Shillong Airport","Shillong","India","SHL","VEBI",25.7035999298096,91.9786987304688,2910,"5.5","N","Asia/Calcutta","airport","OurAirports"
"4938",6173,"Lokpriya Gopinath Bordoloi International Airport","Guwahati","India","GAU","VEGT",26.1061000823975,91.5858993530273,162,"5.5","N","Asia/Calcutta","airport","OurAirports"
"4939",6174,"Dimapur Airport","Dimapur","India","DMU","VEMR",25.8838996887,93.7711029053,487,"5.5","N","Asia/Calcutta","airport","OurAirports"
"4940",6175,"Tezpur Airport","Tezpur","India","TEZ","VETZ",26.7091007232666,92.7846984863281,240,"5.5","N","Asia/Calcutta","airport","OurAirports"
"4941",6176,"Barisal Airport","Barisal","Bangladesh","BZL","VGBR",22.8010005950928,90.3012008666992,23,"6","U","Asia/Dhaka","airport","OurAirports"
"4942",6177,"Ban Huoeisay Airport","Huay Xai","Laos","HOE","VLHS",20.2572994232,100.43699646,1380,"7","N","Asia/Vientiane","airport","OurAirports"
"4943",6178,"Kontum Airport","Kontum","Vietnam","KON","\N",14.35,108.017,1804,"7","U","Asia/Saigon","airport","User"
"4944",6179,"Bharatpur Airport","Bharatpur","Nepal","BHR","VNBP",27.678101,84.429398,600,"5.75","N","Asia/Katmandu","airport","OurAirports"
"4945",6180,"Bhadrapur Airport","Chandragarhi","Nepal","BDP","VNCG",26.5708007812,88.0795974731,300,"5.75","N","Asia/Katmandu","airport","OurAirports"
"4946",6181,"Meghauli Airport","Meghauli","Nepal","MEY","VNMG",27.5774,84.22875,600,"5.75","N","Asia/Katmandu","airport","OurAirports"
"4947",6182,"Nepalgunj Airport","Nepalgunj","Nepal","KEP","VNNG",28.1035995483398,81.6669998168945,540,"5.75","N","Asia/Katmandu","airport","OurAirports"
"4948",6183,"Gan International Airport","Gan Island","Maldives","GAN","VRMG",-0.693342,73.155602,6,"5","U","Indian/Maldives","airport","OurAirports"
"4949",6184,"Hanimaadhoo Airport","Haa Dhaalu Atoll","Maldives","HAQ","VRMH",6.74422979354858,73.1705017089844,4,"5","U","Indian/Maldives","airport","OurAirports"
"4950",6185,"Kadhdhoo Airport","Laamu Atoll","Maldives","KDO","VRMK",1.85916996002197,73.5218963623047,4,"5","U","Indian/Maldives","airport","OurAirports"
"4951",6186,"Mae Sot Airport","Tak","Thailand","MAQ","VTPM",16.6998996734619,98.5450973510742,690,"7","U","Asia/Bangkok","airport","OurAirports"
"4952",6187,"Buon Ma Thuot Airport","Buonmethuot","Vietnam","BMV","VVBM",12.668299675,108.120002747,1729,"7","U","Asia/Saigon","airport","OurAirports"
"4953",6188,"Cat Bi International Airport","Haiphong","Vietnam","HPH","VVCI",20.8194007873535,106.724998474121,6,"7","U","Asia/Saigon","airport","OurAirports"
"4954",6189,"Cam Ranh Airport","Nha Trang","Vietnam","CXR","VVCR",11.9982004165649,109.21900177002,40,"7","U","Asia/Saigon","airport","OurAirports"
"4955",6190,"Co Ong Airport","Conson","Vietnam","VCS","VVCS",8.73183,106.633003,20,"7","U","Asia/Saigon","airport","OurAirports"
"4956",6191,"Can Tho International Airport","Can Tho","Vietnam","VCA","VVCT",10.085100174,105.711997986,9,"7","U","Asia/Saigon","airport","OurAirports"
"4957",6192,"Dien Bien Phu Airport","Dienbienphu","Vietnam","DIN","VVDB",21.3974990845,103.008003235,1611,"7","U","Asia/Saigon","airport","OurAirports"
"4958",6193,"Phu Cat Airport","Phucat","Vietnam","UIH","VVPC",13.955,109.042,80,"7","U","Asia/Saigon","airport","OurAirports"
